3.187591757203087628e+00 6.496958154141668773e-03
3.204821982917699152e+00 5.652825835574389404e-03
3.222052208632310233e+00 5.308640921002791280e-03
3.239282434346921313e+00 5.652745640397185620e-03
3.256512660061533282e+00 6.671239230627136994e-03
3.273742885776144362e+00 8.150639041860375730e-03
3.290973111490755443e+00 9.743438346359890520e-03
3.308203337205366967e+00 1.107536800922334641e-02
3.325433562919978048e+00 1.185993361191436425e-02
3.342663788634589572e+00 1.198370962877011447e-02
3.359894014349200653e+00 1.153554337656056451e-02
3.377124240063811733e+00 1.077106799500785438e-02
3.394354465778423258e+00 1.002480586707981021e-02
3.411584691493034338e+00 9.598901556709281066e-03
3.428814917207645419e+00 9.664767089407491282e-03
3.446045142922257387e+00 1.020937105321474171e-02
3.463275368636868468e+00 1.104310701158550331e-02
3.480505594351479992e+00 1.186599715251993037e-02
3.497735820066091073e+00 1.237000409638582855e-02
3.514966045780702153e+00 1.234359478950958385e-02
3.532196271495313677e+00 1.174416464247718221e-02
3.549426497209924758e+00 1.071460581809423503e-02
3.566656722924535838e+00 9.538665306989374884e-03
3.583886948639147807e+00 8.549776720098711813e-03
3.601117174353758887e+00 8.023233206892766214e-03
3.618347400068369968e+00 8.086968625525910517e-03
3.635577625782981492e+00 8.680100083270568881e-03
3.652807851497592573e+00 9.572778394266536622e-03
3.670038077212204097e+00 1.044089786020103647e-02
3.687268302926815178e+00 1.097135189252079236e-02
3.704498528641426258e+00 1.096359693853061167e-02
3.721728754356038227e+00 1.039451895998469259e-02
3.738958980070649307e+00 9.425564641620913509e-03
3.756189205785259944e+00 8.349893582479646706e-03
3.773419431499871912e+00 7.496805854079082246e-03
3.790649657214482993e+00 7.124561477699481275e-03
3.807879882929094517e+00 7.336437428488547935e-03
3.825110108643705598e+00 8.047267361787548146e-03
3.842340334358316678e+00 9.011266590047698616e-03
3.859570560072927758e+00 9.902016154286355856e-03
3.876800785787538839e+00 1.041854539532299090e-02
3.894031011502150363e+00 1.038300952916905960e-02
3.911261237216761444e+00 9.798237600771511971e-03
3.928491462931372524e+00 8.846507613519571933e-03
3.945721688645984493e+00 7.830025229005704163e-03
3.962951914360595573e+00 7.072520825682557591e-03
3.980182140075206654e+00 6.813985387995799385e-03
3.997412365789818178e+00 7.132752758332184390e-03
4.014642591504428815e+00 7.920207888179479905e-03
4.031872817219040783e+00 8.916272481159816243e-03
4.049103042933651864e+00 9.794064888452292533e-03
4.066333268648262944e+00 1.026617006833279930e-02
4.083563494362874913e+00 1.017796744047957946e-02
4.100793720077485993e+00 9.557708495111311153e-03
4.118023945792097074e+00 8.607120410152924866e-03
4.135254171506708154e+00 7.635650780029993624e-03
4.152484397221319234e+00 6.959774675032254221e-03
4.169714622935931203e+00 6.800113793355217449e-03
4.186944848650542284e+00 7.209796112693777140e-03
4.204175074365153364e+00 8.057303512897179623e-03
4.221405300079765333e+00 9.069331806775663557e-03
